DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|TradeName|IsSand|SandMeshSize|SandQuality|IsResinCoated|IsArtificial
9308|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ph 320"|||||
9309|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ph-15l caustic soda liquid"|||||
9310|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"phbuff-11"|||||
9311|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plex hib 166"|||||
9312|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexaid 667"|||||
9313|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexbor 97 / bxl-2l"|||||
9314|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexbreak 145 - acid - additives"|||||
9315|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexbreaker xpa"|||||
9316|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexcide b7"|||||
9317|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexgel 907 l-e"|||||
9318|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexgel 908"|||||
9319|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexgel breaker cl"|||||
9320|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexgle breaker xpa"|||||
9321|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexhib 957"|||||
9322|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexide-24l"|||||
9323|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexslick 937"|||||
9324|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexslick 982c"|||||
9325|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"plexsurf 240-e"|||||
9326|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"polyacrylamide copolymer"|||||
9327|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a179 cooper chloride dihydrate"|||||
9328|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a179, a264, f105, h015, j567, j589, j590, j053, l064, s018, u042, w053"|||||
9329|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a179, a264, f105, j501, j567, j589, j590, h015, l063, l064, s018, u042, u066, w054"|||||
9330|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244, b306, h015, j218, j941, l063, l064, l065, l401, s020, s524, u042, w054"|||||
9331|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gelbrake 100"|||||
9332|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gelbrake 630"|||||
9333|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gelling agents"|||||
9334|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"geltrol 250"|||||
9335|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gfr-1d"|||||
9336|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"go-buff 3000 hph-c"|||||
9337|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"graded rock salt"|||||
9338|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gs-2 (gel stabilizer)"|||||
9339|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gsf-202 4.0"|||||
9340|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"guar gum powder"|||||
9341|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gw-3df"|||||
9342|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gw-45"|||||
9343|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gwb-30 breaker"|||||
9344|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gyprton t-390"|||||
9345|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gyptron t-205"|||||
9346|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"gyptron t-390"|||||
9347|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"h&p ai-260"|||||
9348|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"h&p ne-310"|||||
9349|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"h075"|||||
9350|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hai-406"|||||
9351|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244, b315, d206, f112, h015, j218, j353l, j481, j488, j580, j604, l058, l064, m003, u028, u042, s012-2040, s012-3050, s100"|||||
9352|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244, f112, h036, h075, j218, j353l, j481, j580, j604, l058, l064, l065, u028, u042, w054, s012-3050, s012-2040, b351-2040"|||||
9353|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244, h015, j218, j475, j580, j604 (j957), l063, l064, l065, m003, s012, u028 (j957), u042, w054"|||||
9354|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244, h015, j218, j475, j580, j610 (j956), lo63, l064, l065, l401, s012, u042, w054"|||||
9355|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244, h015, j218, j475, j580, k610, l063, l064, l065, l401, s012, u042, w054"|||||
9356|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244b, f112, h015, h075, j353l, j481, j579, j580, j604, l069, l071, u028, u042, s012-2040, b351-2040, s012-3050"|||||
9357|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244b, f112, h075, j218, j353l, j481, j511, j580, j604, l058, l064, l065, u028, u042, w054, s012-2040, b351-2040, s012-3050"|||||
9358|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244b, h015, h020, j218, j475, j501, j580, j604 (j957), l063, l071, l401, s012, u028 (j957), u042, w054"|||||
9359|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244b, h015, j218, j475, j579 (j593), j580, j604 (j957), l063, l064, l065, s012, u028 (j957), u042, w054"|||||
9360|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, b244b, h015, j218, j475, j580, j604 (j957), l063, l064, l065, m003, s012, u028 (j957), u042, w054"|||||
9361|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hci, 5.1 - 7.5%"|||||
9362|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl (15%)"|||||
9363|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl 15%n"|||||
9364|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl 15, slickwater, wf120, yf100flex"|||||
9365|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl 15, wf115, yf115flexd"|||||
9366|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl 38%"|||||
9367|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl 7.5, wf120, yf120flexd, slickwater"|||||
9368|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl acid (35%)"|||||
9369|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl,  7.6 - 10%"|||||
9370|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl, corrosion inhibitor, surface tension reducer"|||||
9371|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hcl-35"|||||
9372|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hemicellulase enzyme concentrate"|||||
9373|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hf 1.5% hcl 6% acid"|||||
9374|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hi.flow ceramic proppant"|||||Y
9375|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hirate 605"|||||
9376|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hph 970"|||||
9377|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hph foamer"|||||
9378|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ht stabilizer - 4 lbs (hts02)"|||||
9379|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"htlb-2 3"|||||
9380|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hvg-01"|||||
9381|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hy temp o"|||||
9382|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid (7.5%)"|||||
9383|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid 10-33"|||||
9384|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid 15%, sand - premium white, cl-22 uc, cl-31 crosslinker, mo-67, ba-20 buffering agent, cla-web, gasperm 1100, vicon nf breaker, cat-3 activator, be-7, fr-66, hai-404m, losurf-300d, fe-1a acidizing composition, wg-36 gelling agent"|||||
9385|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid 28%"|||||
9386|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid 32"|||||
9387|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid, 15-20%"|||||
9388|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid, fr-76, fr-66, hai-404m(tm), losurf-300d, mc b-8520, sand-premium white-40/70, bulk, mc b-8510"|||||
9389|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric acid, sodium chlorite"|||||
9390|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrochloric fe acid"|||||
9391|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydrofluoric acid 6.0/1.5"|"Y"|.0/1.| ||
9392|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"hydroprop (all meshes)"|||||
9393|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"i-12 the reducer"|||||
9394|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"i-60 inhibitor"|||||
9395|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ic 114"|||||
9396|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ic-3, iron control"|||||
9397|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ic-8l"|||||
9398|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ici-56 (acid inhibitor)"|||||
9399|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"imerys shaleprop"|||||
9400|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ingrediants listed below this line are part of the fluid composition provided by halliburton which do not appear on the material safety data sheets (msds)"|||||
9401|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ingredients listed below this line are part of the fluid composition provided by halliburton which do not appear on the material safety data sheets(msds)"|||||
9402|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"inhibitor"|||||
9403|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"innoprop cr sand"|"Y"|| ||
9404|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"interprop, 16/30"|"Y"|16/30| ||
9405|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ira-50"|||||
9406|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"isiw-302"|||||
9407|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"isr-000"|||||
9408|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"iwt-2200"|||||
9409|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"j218"|||||
9410|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"j353l"|||||
9411|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"j528"|||||
9412|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"j583"|||||
9413|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"j627"|||||
9414|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"j954"|||||
9415|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b145, h015, j218, j475, j580, j941, l063, l064, l065, l401, s020, u042, w054"|||||
9416|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244, b306, h015, j218, j475, j941, l063, l064, l065, l401, s020, s095, u042, w054"|||||
9417|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244, b315, f112, h015, j353l, j481, j580, j604, l055, l058, l071, u028, u042, s012-3050, s012-4070"|||||
9418|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244, d206, f112, h015, h075, j353l, j481, j579, j580, j604, l058, l064, m003, u028, u042, s012-2040, s012-4070"|||||
9419|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244, f112, h015, h075, j353l, j579, j580, j604, l058, l064, u028, u042, s012-4070, s012-2040"|||||
9420|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244, f112, h015, j353l, j479, j580, j604, l058, l071, l400, u028, u042, s100, s012-2040, s012-4070"|||||
9421|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244, f112, h036, h075, j218, j353l, j481, j579, j580, j604, l058, l064, l065, u028, u042, w054, s012-2040, b351-3050, s012-3050"|||||
9422|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244b, b315, b315r, d206, f112, h015, j218, j481, j580, j604, l058, u028, u042, s012-4070, b352-3050, s012-3050, s100"|||||
9423|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244b, b315, d206, f112, h015, j218, j353l, j450, j481, j580, j604, l058, u028, u042, b352-3050, s012-3050, s012-4070"|||||
9424|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a201, a264, b244b, b315, f112, h015, j218, j481, j490, j579, j580, j604, l058, l401, u028, s100, s525-4080"|||||
9425|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"k o resin activator (super set w)"||||Y|
9426|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"k-bac 1000"|||||
9427|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kcl mate"|||||
9428|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kcl water (3%)"|||||
9429|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kcl-lc"|||||
9430|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kcls 921"|||||
9431|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kelzan® l"|||||
9432|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ks-1"|||||
9433|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"l071"|||||
9434|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lai-20 (acid inhibitor)"|||||
9435|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lca-1 solvent"|||||
9436|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ldp-a-1511"|||||
9437|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ldp-f-09"|||||
9438|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ldp-f-3315"|||||
9439|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lease oil"|||||
9440|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lfa-1"|||||
9441|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lga-54 (guar slurry)"|||||
9442|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lgc-35"|||||
9443|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lgc-b2"|||||
9444|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"liquid sodium thiosulfate"|||||
9445|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"liteprop 125c, 14/30, 200011 bag"|"Y"|14/30| ||
9446|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"losurf 360w"|||||
9447|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"losurf-300m™"|||||
9448|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"losurf-360w, optikleen-wf, sand-premium white, perm vis vfr-10"|||||
9449|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lsg-100l non-msds"|||||
9450|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"lt encapsulated ap breaker (ltb01)"|||||
9451|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"m-275"|||||
9452|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"m275"|||||
9453|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"magmafiber"|||||
9454|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mai-850lc, mbk-500l, mcc-200l, mfr-402l, mga-450l, mic-876, mne-551ln, mpa-725l, mxl-107l"|||||
9455|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mav-3"|||||
9456|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mavhib-3"|||||
9457|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc 5-3447"|||||
9458|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc b 8642 ws, mc mx 664-5, naturaline mx 588-2"|||||
9459|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc b-8510, 208 liter drum"|||||
9460|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc b-8614, bulk"|||||
9461|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc b-8642 (ws), mc c-6471, mc s-2510t (ws)"|||||
9462|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc c-6471"|||||
9463|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc mx 2-2049"|||||
9464|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc mx 437-5"|||||
9465|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc mx 5-2472"|||||
9466|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc mx 671-2"|||||
9467|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc mx 8630"|||||
9468|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc mx2-2738"|||||
9469|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc ss-5078"|||||
9470|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mc-b8510"|||||
9471|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mcs-2510t"|||||
9472|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mesh pro"|||||
9473|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mfa-41"|||||
9474|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"micorobreak gq 123"|||||
9475|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mineral oil"|||||
9476|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mmc mx 2-2822"|||||
9477|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mod 202 acid"|||||
9478|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"motiva star"|||||
9479|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"msa acid (15% acetic acid)"|||||
9480|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"multchem b-8630"|||||
9481|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"musol a solvent"|||||
9482|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mws.rcs.crs- pp3050"||||Y|
9483|2016-07-01 13:34:24.9561658|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"mx 2-2822"|||||
