DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|CasNumber|IngredientName|MatchingStrategy|PercentofConfidence|DisclosureStatus|IsSand|SandMeshSize|SandQuality|IsResinCoated|IsArtificial
7090|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7732185|"water -  ts"|"NO CAS MATCH FOUND"||Disclosed|||||
7091|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7732185|"x"|"NO CAS MATCH FOUND"||Disclosed|||||
7092|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"hydrocholoric acid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7093|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"hydrotreated heavy naphthenic distillate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7094|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"hydrotreated light petroluem distillate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7095|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"impurities"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7096|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"inert ingredient(s)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7097|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"ingredient data listed below as other chemicals"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7098|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"inorganic acid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7099|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7732841|"hydrogen peroxide"|"NO CAS MATCH FOUND"||Disclosed|||||
7100|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7757699|"magnesium carbonate (1:x)"|"NO CAS MATCH FOUND"||Disclosed|||||
7101|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7758192|"ammonium persulfate"|"NO CAS MATCH FOUND"||Disclosed|||||
7102|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7758192|"sodiumchlorite"|"NO CAS MATCH FOUND"||Disclosed|||||
7103|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7764417|"ammonia"|"NO CAS MATCH FOUND"||Disclosed|||||
7104|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7772998|"stannous chloride dihydrate"|"NO CAS MATCH FOUND"||Disclosed|||||
7105|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7775271|"peroxydissulfuric acid disodium salt"|"NO CAS MATCH FOUND"||Disclosed|||||
7106|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7778805|"potassium sulfate"|"NO CAS MATCH FOUND"||Disclosed|||||
7107|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|7783202|"sulfuric acid diammonium salt"|"NO CAS MATCH FOUND"||Disclosed|||||
7108|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|77894|"acetyltriethyl citrate"|"NO CAS MATCH FOUND"||Disclosed|||||
7109|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|77919|"citric acid"|"NO CAS MATCH FOUND"||Disclosed|||||
7110|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|77929|"2-hydroxypropane-1,2,3-tricarboxylic"|"NO CAS MATCH FOUND"||Disclosed|||||
7111|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|77929|"mineral oil/ light hydrotreated pet. distillate"|"NO CAS MATCH FOUND"||Disclosed|||||
7112|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78330208|"tetrasodium ethylenediaminetetraacetate"|"NO CAS MATCH FOUND"||Disclosed|||||
7113|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78330219|"alcohols, c11-14-iso, c13 rich ethoxylates"|"NO CAS MATCH FOUND"||Disclosed|||||
7114|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78330219|"alcohols, c11-14iso, c13-rich, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
7115|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"iron (ii) sulfate heptahydrate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7116|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"isopropyl"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7117|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"kcl-1k chemical blend:"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7118|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"liquid gel concentrate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7119|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"listed with other chemcials"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7120|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"mannanse enzymes"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7121|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"methanol (major)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7122|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78400|"sodium tetraborate"|"NO CAS MATCH FOUND"||Disclosed|||||
7123|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78739|"choline bicarbonate"|"NO CAS MATCH FOUND"||Disclosed|||||
7124|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|79061|"as residual acrylamide"|"NO CAS MATCH FOUND"||Disclosed|||||
7125|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|79210|"peroxyacetiv acid"|"NO CAS MATCH FOUND"||Disclosed|||||
7126|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8002059|"crude oil, petroleum"|"NO CAS MATCH FOUND"||Disclosed|||||
7127|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8007430|"sorbitan"|"NO CAS MATCH FOUND"||Disclosed|||||
7128|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8008206|"kerosene"|"NO CAS MATCH FOUND"||Disclosed|||||
7129|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8017161|"polyphosphoric acid - ts"|"NO CAS MATCH FOUND"||Disclosed|||||
7130|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"methanol, tributyl tetradecyl, phosphonium chloride"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
7131|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"methyl alcohol / propargyl alcohol                 67-56-1 / 107-19-7 naoh / sodium sulfate anhydrous /               001310-73-2 / 007757-82-6 trisod"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7132|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"mineral oil"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7133|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"miscellaneous (scale inhibitor"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7134|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"mixture of polysiloxanes/hydrophobic solids"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7135|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"monoethanolamine borate sodium hydroxide ammonium salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7136|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8028771|"sodium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
7137|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8042475|"aineral oil"|"NO CAS MATCH FOUND"||Disclosed|||||
7138|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8043296|"3|ycenn"|"NO CAS MATCH FOUND"||Disclosed|||||
7139|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8061516|"proprietary"|"NO CAS MATCH FOUND"||Undisclosed Name but Associated CAS Number|||||
7140|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|82030840|"fluoroaliphatic amine oxide"|"NO CAS MATCH FOUND"||Disclosed|||||
7141|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|84133506|"a1c0h015, c12-14- 5ec 0ndary, eth0xy1ated"|"NO CAS MATCH FOUND"||Disclosed|||||
7142|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|84133506|"alcohols, c12-14 secondary,"|"NO CAS MATCH FOUND"||Disclosed|||||
7143|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|84133506|"alkyloxypolyethylene oxyethanol"|"NO CAS MATCH FOUND"||Disclosed|||||
7144|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|84133506|"c145 alpha olefin ethoxylate"|"NO CAS MATCH FOUND"||Disclosed|||||
7145|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|85409230|"alkyl dimethyl ethylbenzyl ammonium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
7146|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|85566127|"c8 - c10 alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
7147|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8632|"nfidb:mc b-8632"|"NO CAS MATCH FOUND"||Disclosed|||||
7148|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|870724|"sodium hydroxymethanesulfonate"|"NO CAS MATCH FOUND"||Disclosed|||||
7149|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8933|"hydroxyalkyl ammonium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
7150|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9000300|"isopropanol"|"NO CAS MATCH FOUND"||Disclosed|||||
7151|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9000354|"phenol-formaldehyde resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7152|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9002840|"oiy (tetrafluoroethylene)"|"NO CAS MATCH FOUND"||Disclosed|||||
7153|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9002840|"poy(tetrafluoroethylene)"|"NO CAS MATCH FOUND"||Disclosed|||||
7154|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003047|"2-propenoic acid,homopolymer,sodium salt"|"NO CAS MATCH FOUND"||Disclosed|||||
7155|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003058|"polyacrylamide"|"NO CAS MATCH FOUND"||Disclosed|||||
7156|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003069|"poly(acrylamide-co-acrylic acid)"|"NO CAS MATCH FOUND"||Disclosed|||||
7157|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003116|"db-964"|"NO CAS MATCH FOUND"||Disclosed|||||
7158|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|900316|"methyl oxirane polymer with oxirane"|"NO CAS MATCH FOUND"||Disclosed|||||
7159|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"p/f resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7160|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenol formaldehyde"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7161|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenol/formaldehye resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7162|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenol-formaldehyde novolak resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7163|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenolic resin - ts"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7164|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003398|"polyvinylpyrrolidone"|"NO CAS MATCH FOUND"||Disclosed|||||
7165|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004324|"carboxymethylcellulose"|"NO CAS MATCH FOUND"||Disclosed|||||
7166|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004346|"cellulose"|"By CAS Number"|95|Disclosed|||||
7167|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"borate salts potassium hydroxide potassium metaborate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7168|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"brine (cacl)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7169|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"c10-c16 eth0xy1ated a1c0h015"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7170|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"c11-15-secondary, ethoxylated"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7171|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"calcines diatomaceous earth white mineral oil proprietary paraffin inhibitorx silica, crystalline-quartz"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
7172|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"calcium chloridecalcium chloride"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7173|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004675|"methyl cellulose"|"NO CAS MATCH FOUND"||Disclosed|||||
7174|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004960|"ethoxlated oleic acid"|"NO CAS MATCH FOUND"||Disclosed|||||
7175|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005258|"pregelantinzed starch"|"NO CAS MATCH FOUND"||Disclosed|||||
7176|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005656|"polysorbate 80"|"NO CAS MATCH FOUND"||Disclosed|||||
7177|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005656|"sorbitan monooleate polyoxyethylenederivative"|"NO CAS MATCH FOUND"||Disclosed|||||
7178|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9012548|"enzyme solution"|"NO CAS MATCH FOUND"||Disclosed|||||
7179|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|90164549|"nonylphenol 15-mole ethoxylate"|"NO CAS MATCH FOUND"||Disclosed|||||
7180|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|85566127|"c8-10 alcohols"|"NO CAS MATCH FOUND"||Disclosed|||||
7181|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|8642|"nfidb:mc b-8642"|"NO CAS MATCH FOUND"||Disclosed|||||
7182|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|87246728|"carbohydrates"|"NO CAS MATCH FOUND"||Disclosed|||||
7183|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9000300|"guar gum"|"NO CAS MATCH FOUND"||Disclosed|||||
7184|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9000300|"phenol formaldehyde"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7185|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|90005368|"guar gum"|"NO CAS MATCH FOUND"||Disclosed|||||
7186|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9002840|"poly (tetrafluoroethylene)"|"NO CAS MATCH FOUND"||Disclosed|||||
7187|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9002920|"dodecyl poiy(oxyethyiene) ether"|"NO CAS MATCH FOUND"||Disclosed|||||
7188|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003047|"polyacrylate"|"NO CAS MATCH FOUND"||Disclosed|||||
7189|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003069|"2-propenoic acid, polymer with 2 propenamide"|"NO CAS MATCH FOUND"||Disclosed|||||
7190|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003069|"polyacrylamide polymer (pam)"|"NO CAS MATCH FOUND"||Disclosed|||||
7191|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003116|"methy-oxirane polymer with oxirane"|"NO CAS MATCH FOUND"||Disclosed|||||
7192|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003344|"phenol formaldehyde resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7193|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"pheno-formaldehyde novolak resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7194|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenol formaldehyde polymer"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7195|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenol-fomaldehyde novolak resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7196|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenol-formaldehyde, novalk resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7197|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9003354|"phenolic-formaldehyde resin"|"NO CAS MATCH FOUND"||Disclosed||||Y|
7198|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004324|"carboxy methyl cellulose"|"NO CAS MATCH FOUND"||Disclosed|||||
7199|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004324|"polyanionic cellulose - ts"|"NO CAS MATCH FOUND"||Disclosed|||||
7200|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004346|"lactose"|"NO CAS MATCH FOUND"||Disclosed|||||
7201|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"branched alcohol oxyalkylate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7202|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"brine (nacl)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7203|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"c10-c16 ethoxylated alcohols"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7204|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"c13 alcohol ethoxylate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7205|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"calcium and magnesium chloride and sulfates"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7206|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"calcium magnesium sodium phospate frit"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7207|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004675|"methylcellulose"|"NO CAS MATCH FOUND"||Disclosed|||||
7208|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9004960|"ethoxylated loeic acid"|"NO CAS MATCH FOUND"||Disclosed|||||
7209|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005258|"starch"|"By CAS Number"|95|Disclosed|||||
7210|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005656|"sorbitan monocletae"|"NO CAS MATCH FOUND"||Disclosed|||||
7211|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9005656|"sorbitan monooleate polyxoyethylene derivative"|"NO CAS MATCH FOUND"||Disclosed|||||
7212|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9012548|"hemicullus enzyme"|"NO CAS MATCH FOUND"||Disclosed|||||
7213|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9016459|"dxyalkylated klkylphenol"|"NO CAS MATCH FOUND"||Disclosed|||||
7214|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|9016459|"ethoxylate nonlphenol"|"NO CAS MATCH FOUND"||Disclosed|||||
7215|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"castor oil - ts"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name||||Y|
7216|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"cellulose derivative"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7217|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|77929|"2-hydroxypropane-1,2,3 -tricarboxylic"|"NO CAS MATCH FOUND"||Disclosed|||||
7218|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|77929|"fatty acids, tall oil"|"NO CAS MATCH FOUND"||Disclosed|||||
7219|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78330208|"alcohols, c9-11-iso-, c10-rich, ethoxylated"|"By CAS Number"|95|Disclosed|||||
7220|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78330219|"alcohol, c12-14, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
7221|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|78330219|"alcohols, c11-14-iso, c13-rich, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
7222|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"inverting surfactant"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
7223|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"isopropanol dimethylformamide organic amine resin salt quaternary ammonium compound aromatic ldehyde ethylene glycol diethylene glycol water fatty aci"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name||||Y|
